INFO: Running with entropic power schedule (0xFF, 100).
INFO: Seed: 825887310
INFO: Loaded 1 modules   (1022 inline 8-bit counters): 1022 [0x6387efd92c78, 0x6387efd93076), 
INFO: Loaded 1 PC tables (1022 PCs): 1022 [0x6387efd93078,0x6387efd97058), 
INFO: -max_len is not provided; libFuzzer will not generate inputs larger than 4096 bytes
INFO: A corpus is not provided, starting from an empty corpus
#2	INITED cov: 146 ft: 147 corp: 1/1b exec/s: 0 rss: 32Mb
#3	NEW    cov: 147 ft: 149 corp: 2/2b lim: 4 exec/s: 0 rss: 32Mb L: 1/1 MS: 1 ChangeBit-
#4	NEW    cov: 150 ft: 159 corp: 3/4b lim: 4 exec/s: 0 rss: 32Mb L: 2/2 MS: 1 InsertByte-
#7	NEW    cov: 152 ft: 162 corp: 4/6b lim: 4 exec/s: 0 rss: 32Mb L: 2/2 MS: 3 InsertByte-ShuffleBytes-ChangeByte-
#8	NEW    cov: 153 ft: 164 corp: 5/7b lim: 4 exec/s: 0 rss: 32Mb L: 1/2 MS: 1 ChangeByte-
#10	NEW    cov: 155 ft: 173 corp: 6/10b lim: 4 exec/s: 0 rss: 32Mb L: 3/3 MS: 2 CopyPart-InsertByte-
#21	NEW    cov: 158 ft: 185 corp: 7/14b lim: 4 exec/s: 0 rss: 32Mb L: 4/4 MS: 1 InsertByte-
#34	NEW    cov: 158 ft: 186 corp: 8/17b lim: 4 exec/s: 0 rss: 33Mb L: 3/4 MS: 3 CrossOver-CopyPart-CrossOver-
#45	NEW    cov: 158 ft: 187 corp: 9/21b lim: 4 exec/s: 0 rss: 33Mb L: 4/4 MS: 1 CopyPart-
#48	REDUCE cov: 158 ft: 187 corp: 9/20b lim: 4 exec/s: 0 rss: 33Mb L: 2/4 MS: 3 ShuffleBytes-InsertByte-EraseBytes-
#84	NEW    cov: 158 ft: 188 corp: 10/24b lim: 4 exec/s: 0 rss: 33Mb L: 4/4 MS: 1 CrossOver-
#88	NEW    cov: 158 ft: 191 corp: 11/28b lim: 4 exec/s: 0 rss: 33Mb L: 4/4 MS: 4 ShuffleBytes-ShuffleBytes-ChangeBit-CMP- DE: "\000\020"-
	NEW_FUNC[1/5]: 0x6387efd3e510 in cJSON_Duplicate /promefuzz/database/cjson/latest/code/cJSON.c:2785
	NEW_FUNC[1/1]: 0x6387efd41840 in parse_string /promefuzz/database/cjson/latest/code/cJSON.c:825
#195	NEW    cov: 197 ft: 283 corp: 20/50b lim: 4 exec/s: 0 rss: 35Mb L: 1/4 MS: 1 ChangeBit-
	NEW_FUNC[1/1]: 0x6387efd359b0 in cJSON_strdup /promefuzz/database/cjson/latest/code/cJSON.c:189
#211	NEW    cov: 205 ft: 293 corp: 21/52b lim: 4 exec/s: 0 rss: 35Mb L: 2/4 MS: 1 CopyPart-
#223	REDUCE cov: 205 ft: 293 corp: 21/51b lim: 4 exec/s: 0 rss: 35Mb L: 3/4 MS: 2 CrossOver-CrossOver-
#249	NEW    cov: 206 ft: 300 corp: 22/54b lim: 4 exec/s: 0 rss: 35Mb L: 3/4 MS: 1 ChangeBit-
#263	NEW    cov: 207 ft: 301 corp: 23/58b lim: 4 exec/s: 0 rss: 36Mb L: 4/4 MS: 4 CopyPart-CrossOver-CopyPart-ChangeASCIIInt-
#272	NEW    cov: 207 ft: 302 corp: 24/59b lim: 4 exec/s: 0 rss: 36Mb L: 1/4 MS: 4 ChangeByte-ChangeBit-ShuffleBytes-ChangeBinInt-
#286	REDUCE cov: 208 ft: 304 corp: 25/60b lim: 4 exec/s: 0 rss: 36Mb L: 1/4 MS: 4 PersAutoDict-ChangeBinInt-CrossOver-CrossOver- DE: "\000\020"-
	NEW_FUNC[1/1]: 0x6387efd439c0 in parse_array /promefuzz/database/cjson/latest/code/cJSON.c:1498
#298	REDUCE cov: 215 ft: 318 corp: 26/63b lim: 4 exec/s: 0 rss: 36Mb L: 3/4 MS: 2 ShuffleBytes-ChangeByte-
#362	NEW    cov: 215 ft: 320 corp: 27/67b lim: 4 exec/s: 0 rss: 37Mb L: 4/4 MS: 4 CopyPart-CopyPart-PersAutoDict-CrossOver- DE: "\000\020"-
#368	REDUCE cov: 215 ft: 320 corp: 27/66b lim: 4 exec/s: 0 rss: 37Mb L: 1/4 MS: 1 EraseBytes-
#374	REDUCE cov: 215 ft: 320 corp: 27/65b lim: 4 exec/s: 0 rss: 37Mb L: 2/4 MS: 1 EraseBytes-
#387	NEW    cov: 219 ft: 332 corp: 28/67b lim: 4 exec/s: 0 rss: 37Mb L: 2/4 MS: 3 ShuffleBytes-ShuffleBytes-InsertByte-
#477	NEW    cov: 219 ft: 334 corp: 29/70b lim: 4 exec/s: 0 rss: 38Mb L: 3/4 MS: 5 CopyPart-EraseBytes-ChangeBit-ShuffleBytes-InsertByte-
#495	NEW    cov: 219 ft: 336 corp: 30/73b lim: 4 exec/s: 0 rss: 38Mb L: 3/4 MS: 3 CopyPart-ChangeByte-CrossOver-
#514	NEW    cov: 220 ft: 337 corp: 31/77b lim: 4 exec/s: 0 rss: 38Mb L: 4/4 MS: 4 CrossOver-CrossOver-ShuffleBytes-PersAutoDict- DE: "\000\020"-
#529	REDUCE cov: 220 ft: 340 corp: 32/79b lim: 4 exec/s: 0 rss: 39Mb L: 2/4 MS: 5 InsertByte-ChangeBit-CrossOver-CopyPart-CrossOver-
#533	REDUCE cov: 220 ft: 340 corp: 32/77b lim: 4 exec/s: 0 rss: 39Mb L: 2/4 MS: 4 ChangeBit-ChangeBinInt-CMP-EraseBytes- DE: "\000\000\000\277"-
#575	NEW    cov: 222 ft: 343 corp: 33/81b lim: 4 exec/s: 0 rss: 39Mb L: 4/4 MS: 2 ChangeBinInt-CMP- DE: "true"-
#608	REDUCE cov: 222 ft: 344 corp: 34/85b lim: 4 exec/s: 0 rss: 39Mb L: 4/4 MS: 3 ChangeBinInt-CopyPart-InsertByte-
#615	NEW    cov: 222 ft: 346 corp: 35/88b lim: 4 exec/s: 0 rss: 39Mb L: 3/4 MS: 2 ShuffleBytes-ChangeBinInt-
#633	NEW    cov: 222 ft: 347 corp: 36/91b lim: 4 exec/s: 0 rss: 39Mb L: 3/4 MS: 3 ShuffleBytes-CrossOver-ChangeByte-
#641	NEW    cov: 222 ft: 355 corp: 37/94b lim: 4 exec/s: 0 rss: 39Mb L: 3/4 MS: 3 EraseBytes-InsertByte-InsertByte-
#653	REDUCE cov: 222 ft: 355 corp: 37/93b lim: 4 exec/s: 0 rss: 40Mb L: 2/4 MS: 2 ChangeBit-EraseBytes-
#665	REDUCE cov: 222 ft: 355 corp: 37/92b lim: 4 exec/s: 0 rss: 40Mb L: 2/4 MS: 2 InsertByte-EraseBytes-
#666	REDUCE cov: 222 ft: 355 corp: 37/91b lim: 4 exec/s: 0 rss: 40Mb L: 2/4 MS: 1 EraseBytes-
#687	NEW    cov: 222 ft: 358 corp: 38/95b lim: 4 exec/s: 0 rss: 40Mb L: 4/4 MS: 1 CMP- DE: "\000-"-
#792	REDUCE cov: 222 ft: 359 corp: 39/97b lim: 4 exec/s: 0 rss: 41Mb L: 2/4 MS: 5 ShuffleBytes-InsertByte-EraseBytes-CrossOver-EraseBytes-
#804	REDUCE cov: 222 ft: 359 corp: 39/95b lim: 4 exec/s: 0 rss: 41Mb L: 1/4 MS: 2 CopyPart-CrossOver-
#814	NEW    cov: 224 ft: 363 corp: 40/98b lim: 4 exec/s: 0 rss: 41Mb L: 3/4 MS: 5 CrossOver-CopyPart-EraseBytes-CopyPart-CrossOver-
#843	REDUCE cov: 224 ft: 364 corp: 41/99b lim: 4 exec/s: 0 rss: 41Mb L: 1/4 MS: 4 EraseBytes-ChangeBit-ChangeBit-ChangeASCIIInt-
#855	NEW    cov: 224 ft: 366 corp: 42/103b lim: 4 exec/s: 0 rss: 42Mb L: 4/4 MS: 2 CrossOver-ChangeByte-
#966	REDUCE cov: 227 ft: 372 corp: 43/106b lim: 4 exec/s: 0 rss: 43Mb L: 3/4 MS: 1 InsertByte-
#970	REDUCE cov: 227 ft: 372 corp: 43/105b lim: 4 exec/s: 0 rss: 43Mb L: 3/4 MS: 4 CopyPart-EraseBytes-CrossOver-InsertByte-
#974	NEW    cov: 227 ft: 375 corp: 44/109b lim: 4 exec/s: 0 rss: 43Mb L: 4/4 MS: 4 CrossOver-PersAutoDict-ChangeBit-ShuffleBytes- DE: "\000\020"-
#1017	NEW    cov: 227 ft: 376 corp: 45/111b lim: 4 exec/s: 0 rss: 43Mb L: 2/4 MS: 3 ShuffleBytes-CopyPart-CopyPart-
#1062	NEW    cov: 228 ft: 377 corp: 46/115b lim: 4 exec/s: 0 rss: 44Mb L: 4/4 MS: 5 CopyPart-ChangeBinInt-ChangeByte-CrossOver-CrossOver-
#1065	REDUCE cov: 228 ft: 378 corp: 47/117b lim: 4 exec/s: 0 rss: 44Mb L: 2/4 MS: 3 ShuffleBytes-ShuffleBytes-CopyPart-
#1066	NEW    cov: 229 ft: 380 corp: 48/121b lim: 4 exec/s: 0 rss: 44Mb L: 4/4 MS: 1 ChangeByte-
#1097	NEW    cov: 230 ft: 381 corp: 49/125b lim: 4 exec/s: 0 rss: 44Mb L: 4/4 MS: 1 ChangeByte-
#1125	NEW    cov: 230 ft: 382 corp: 50/128b lim: 4 exec/s: 0 rss: 44Mb L: 3/4 MS: 3 ChangeASCIIInt-EraseBytes-CrossOver-
#1132	NEW    cov: 232 ft: 387 corp: 51/132b lim: 4 exec/s: 0 rss: 44Mb L: 4/4 MS: 2 EraseBytes-CrossOver-
#1135	NEW    cov: 232 ft: 388 corp: 52/136b lim: 4 exec/s: 0 rss: 44Mb L: 4/4 MS: 3 ChangeBit-CopyPart-CrossOver-
#1146	REDUCE cov: 232 ft: 388 corp: 52/135b lim: 4 exec/s: 0 rss: 44Mb L: 3/4 MS: 1 EraseBytes-
#1183	NEW    cov: 232 ft: 395 corp: 53/139b lim: 4 exec/s: 0 rss: 45Mb L: 4/4 MS: 2 ChangeBit-CrossOver-
#1199	NEW    cov: 232 ft: 397 corp: 54/143b lim: 4 exec/s: 0 rss: 45Mb L: 4/4 MS: 1 ShuffleBytes-
#1204	NEW    cov: 233 ft: 398 corp: 55/145b lim: 4 exec/s: 0 rss: 45Mb L: 2/4 MS: 5 EraseBytes-ChangeBinInt-InsertByte-ChangeBit-ChangeBinInt-
#1258	NEW    cov: 233 ft: 399 corp: 56/149b lim: 4 exec/s: 0 rss: 45Mb L: 4/4 MS: 4 ChangeByte-CrossOver-CrossOver-CopyPart-
#1311	NEW    cov: 233 ft: 402 corp: 57/153b lim: 4 exec/s: 0 rss: 46Mb L: 4/4 MS: 3 EraseBytes-ChangeByte-CrossOver-
#1389	NEW    cov: 234 ft: 403 corp: 58/157b lim: 4 exec/s: 0 rss: 47Mb L: 4/4 MS: 3 ChangeBit-ChangeASCIIInt-PersAutoDict- DE: "\000\020"-
#1397	NEW    cov: 234 ft: 408 corp: 59/159b lim: 4 exec/s: 0 rss: 47Mb L: 2/4 MS: 3 CopyPart-EraseBytes-CopyPart-
	NEW_FUNC[1/1]: 0x6387efd44700 in parse_object /promefuzz/database/cjson/latest/code/cJSON.c:1663
#1398	NEW    cov: 241 ft: 415 corp: 60/161b lim: 4 exec/s: 0 rss: 47Mb L: 2/4 MS: 1 ChangeBit-
#1410	NEW    cov: 242 ft: 416 corp: 61/164b lim: 4 exec/s: 0 rss: 47Mb L: 3/4 MS: 2 InsertByte-ChangeByte-
#1434	REDUCE cov: 242 ft: 416 corp: 61/162b lim: 4 exec/s: 0 rss: 47Mb L: 2/4 MS: 4 ShuffleBytes-CopyPart-CMP-EraseBytes- DE: "4\000"-
#1436	NEW    cov: 246 ft: 421 corp: 62/166b lim: 4 exec/s: 0 rss: 47Mb L: 4/4 MS: 2 ChangeBit-ChangeByte-
#1452	NEW    cov: 246 ft: 422 corp: 63/170b lim: 4 exec/s: 0 rss: 47Mb L: 4/4 MS: 1 CopyPart-
#1459	REDUCE cov: 246 ft: 422 corp: 63/168b lim: 4 exec/s: 0 rss: 47Mb L: 2/4 MS: 2 ChangeByte-CrossOver-
#1522	NEW    cov: 246 ft: 423 corp: 64/171b lim: 4 exec/s: 0 rss: 48Mb L: 3/4 MS: 3 CrossOver-ChangeBinInt-PersAutoDict- DE: "4\000"-
#1545	REDUCE cov: 246 ft: 423 corp: 64/170b lim: 4 exec/s: 0 rss: 48Mb L: 2/4 MS: 3 ChangeBit-CopyPart-EraseBytes-
#1552	NEW    cov: 246 ft: 424 corp: 65/174b lim: 4 exec/s: 0 rss: 48Mb L: 4/4 MS: 2 CopyPart-CopyPart-
#1559	NEW    cov: 246 ft: 428 corp: 66/178b lim: 4 exec/s: 0 rss: 48Mb L: 4/4 MS: 2 CrossOver-CopyPart-
#1583	REDUCE cov: 247 ft: 429 corp: 67/181b lim: 4 exec/s: 0 rss: 48Mb L: 3/4 MS: 4 ChangeByte-InsertByte-EraseBytes-ChangeBinInt-
#1592	REDUCE cov: 247 ft: 429 corp: 67/180b lim: 4 exec/s: 0 rss: 49Mb L: 1/4 MS: 4 CopyPart-ChangeBit-ShuffleBytes-CrossOver-
#1593	REDUCE cov: 247 ft: 429 corp: 67/179b lim: 4 exec/s: 0 rss: 49Mb L: 1/4 MS: 1 EraseBytes-
#1613	NEW    cov: 247 ft: 430 corp: 68/183b lim: 4 exec/s: 0 rss: 49Mb L: 4/4 MS: 5 CrossOver-ChangeBit-ChangeBinInt-ShuffleBytes-CrossOver-
#1670	NEW    cov: 247 ft: 433 corp: 69/187b lim: 4 exec/s: 0 rss: 49Mb L: 4/4 MS: 2 ShuffleBytes-CopyPart-
#1748	REDUCE cov: 248 ft: 434 corp: 70/191b lim: 4 exec/s: 0 rss: 50Mb L: 4/4 MS: 3 CrossOver-InsertByte-ChangeByte-
#1823	REDUCE cov: 248 ft: 435 corp: 71/193b lim: 4 exec/s: 0 rss: 50Mb L: 2/4 MS: 5 ChangeBit-ShuffleBytes-ChangeBit-PersAutoDict-EraseBytes- DE: "4\000"-
#1854	REDUCE cov: 248 ft: 435 corp: 71/192b lim: 4 exec/s: 0 rss: 51Mb L: 2/4 MS: 1 EraseBytes-
#1895	REDUCE cov: 248 ft: 435 corp: 71/191b lim: 4 exec/s: 0 rss: 51Mb L: 2/4 MS: 1 EraseBytes-
#1924	NEW    cov: 249 ft: 436 corp: 72/194b lim: 4 exec/s: 0 rss: 51Mb L: 3/4 MS: 4 ChangeBit-CrossOver-ShuffleBytes-ChangeASCIIInt-
#1927	NEW    cov: 249 ft: 437 corp: 73/198b lim: 4 exec/s: 0 rss: 51Mb L: 4/4 MS: 3 ChangeBit-PersAutoDict-CopyPart- DE: "4\000"-
#1928	REDUCE cov: 249 ft: 437 corp: 73/197b lim: 4 exec/s: 0 rss: 51Mb L: 3/4 MS: 1 EraseBytes-
#1993	NEW    cov: 249 ft: 439 corp: 74/201b lim: 4 exec/s: 0 rss: 52Mb L: 4/4 MS: 5 ChangeByte-ChangeByte-CrossOver-EraseBytes-CopyPart-
#2025	NEW    cov: 249 ft: 441 corp: 75/205b lim: 4 exec/s: 0 rss: 52Mb L: 4/4 MS: 2 PersAutoDict-ShuffleBytes- DE: "4\000"-
#2031	REDUCE cov: 250 ft: 442 corp: 76/209b lim: 4 exec/s: 0 rss: 52Mb L: 4/4 MS: 1 CMP- DE: "\357\273\277"-
#2037	REDUCE cov: 250 ft: 442 corp: 76/207b lim: 4 exec/s: 0 rss: 52Mb L: 2/4 MS: 1 EraseBytes-
#2063	REDUCE cov: 250 ft: 442 corp: 76/206b lim: 4 exec/s: 0 rss: 52Mb L: 2/4 MS: 1 CrossOver-
#2168	NEW    cov: 252 ft: 444 corp: 77/209b lim: 4 exec/s: 0 rss: 53Mb L: 3/4 MS: 5 ShuffleBytes-CopyPart-CMP-EraseBytes-InsertByte- DE: "\001\000\000\010"-
#2218	NEW    cov: 252 ft: 445 corp: 78/213b lim: 4 exec/s: 0 rss: 54Mb L: 4/4 MS: 5 ChangeBit-ChangeByte-CopyPart-ChangeByte-CopyPart-
#2221	REDUCE cov: 252 ft: 445 corp: 78/212b lim: 4 exec/s: 0 rss: 54Mb L: 2/4 MS: 3 ChangeByte-InsertByte-EraseBytes-
#2227	REDUCE cov: 252 ft: 445 corp: 78/211b lim: 4 exec/s: 0 rss: 54Mb L: 2/4 MS: 1 EraseBytes-
#2253	REDUCE cov: 252 ft: 445 corp: 78/209b lim: 4 exec/s: 0 rss: 54Mb L: 2/4 MS: 1 CrossOver-
#2292	NEW    cov: 252 ft: 446 corp: 79/213b lim: 4 exec/s: 0 rss: 54Mb L: 4/4 MS: 4 ChangeBit-ChangeBinInt-ChangeByte-CrossOver-
#2320	REDUCE cov: 252 ft: 452 corp: 80/217b lim: 4 exec/s: 0 rss: 55Mb L: 4/4 MS: 3 PersAutoDict-CrossOver-CrossOver- DE: "\000\020"-
#2372	REDUCE cov: 252 ft: 452 corp: 80/216b lim: 4 exec/s: 0 rss: 55Mb L: 2/4 MS: 2 ShuffleBytes-EraseBytes-
#2385	REDUCE cov: 252 ft: 452 corp: 80/215b lim: 4 exec/s: 0 rss: 55Mb L: 3/4 MS: 3 ChangeByte-EraseBytes-InsertByte-
#2402	REDUCE cov: 252 ft: 453 corp: 81/217b lim: 4 exec/s: 0 rss: 55Mb L: 2/4 MS: 2 ShuffleBytes-CopyPart-
#2448	NEW    cov: 253 ft: 455 corp: 82/219b lim: 4 exec/s: 0 rss: 56Mb L: 2/4 MS: 1 ChangeBinInt-
#2455	NEW    cov: 253 ft: 456 corp: 83/221b lim: 4 exec/s: 0 rss: 56Mb L: 2/4 MS: 2 EraseBytes-InsertByte-
#2457	NEW    cov: 254 ft: 457 corp: 84/225b lim: 4 exec/s: 0 rss: 56Mb L: 4/4 MS: 2 ChangeBit-ChangeBit-
#2464	REDUCE cov: 254 ft: 457 corp: 84/224b lim: 4 exec/s: 0 rss: 56Mb L: 3/4 MS: 2 ChangeBit-EraseBytes-
#2494	REDUCE cov: 254 ft: 458 corp: 85/228b lim: 4 exec/s: 0 rss: 56Mb L: 4/4 MS: 5 InsertByte-ChangeBit-ChangeByte-ChangeBit-ChangeBinInt-
#2618	REDUCE cov: 254 ft: 458 corp: 85/227b lim: 4 exec/s: 0 rss: 57Mb L: 3/4 MS: 4 CrossOver-ShuffleBytes-ChangeByte-CrossOver-
#2633	REDUCE cov: 257 ft: 467 corp: 86/229b lim: 4 exec/s: 0 rss: 57Mb L: 2/4 MS: 5 ShuffleBytes-ChangeByte-ChangeByte-ChangeBit-CrossOver-
#2635	NEW    cov: 257 ft: 472 corp: 87/233b lim: 4 exec/s: 0 rss: 57Mb L: 4/4 MS: 2 CopyPart-ChangeByte-
#2652	REDUCE cov: 257 ft: 472 corp: 87/232b lim: 4 exec/s: 0 rss: 57Mb L: 3/4 MS: 2 CopyPart-EraseBytes-
#2689	REDUCE cov: 257 ft: 473 corp: 88/234b lim: 4 exec/s: 0 rss: 58Mb L: 2/4 MS: 2 CrossOver-CopyPart-
#2713	REDUCE cov: 257 ft: 473 corp: 88/233b lim: 4 exec/s: 0 rss: 58Mb L: 1/4 MS: 4 CopyPart-ChangeByte-EraseBytes-EraseBytes-
#2744	NEW    cov: 257 ft: 474 corp: 89/236b lim: 4 exec/s: 0 rss: 58Mb L: 3/4 MS: 1 InsertByte-
#2767	NEW    cov: 257 ft: 476 corp: 90/240b lim: 4 exec/s: 0 rss: 59Mb L: 4/4 MS: 3 ShuffleBytes-CrossOver-CrossOver-
#2770	REDUCE cov: 257 ft: 477 corp: 91/242b lim: 4 exec/s: 0 rss: 59Mb L: 2/4 MS: 3 ChangeByte-CrossOver-ChangeASCIIInt-
#2778	NEW    cov: 257 ft: 478 corp: 92/246b lim: 4 exec/s: 0 rss: 59Mb L: 4/4 MS: 3 CrossOver-EraseBytes-CopyPart-
#2875	REDUCE cov: 257 ft: 478 corp: 92/245b lim: 4 exec/s: 0 rss: 59Mb L: 1/4 MS: 2 ChangeBit-EraseBytes-
#3005	NEW    cov: 257 ft: 479 corp: 93/249b lim: 4 exec/s: 0 rss: 60Mb L: 4/4 MS: 5 ShuffleBytes-ChangeByte-CopyPart-ChangeByte-ChangeBinInt-
#3026	NEW    cov: 257 ft: 482 corp: 94/253b lim: 4 exec/s: 0 rss: 61Mb L: 4/4 MS: 1 ChangeBit-
#3032	REDUCE cov: 257 ft: 482 corp: 94/251b lim: 4 exec/s: 0 rss: 61Mb L: 2/4 MS: 1 EraseBytes-
#3191	REDUCE cov: 257 ft: 482 corp: 94/250b lim: 4 exec/s: 0 rss: 62Mb L: 2/4 MS: 4 CopyPart-InsertByte-CopyPart-EraseBytes-
#3266	REDUCE cov: 257 ft: 482 corp: 94/248b lim: 4 exec/s: 0 rss: 63Mb L: 1/4 MS: 5 ShuffleBytes-ShuffleBytes-InsertByte-CrossOver-ChangeASCIIInt-
#3401	NEW    cov: 257 ft: 483 corp: 95/252b lim: 4 exec/s: 0 rss: 64Mb L: 4/4 MS: 5 ChangeByte-ChangeBit-CopyPart-ShuffleBytes-CopyPart-
#3427	REDUCE cov: 257 ft: 484 corp: 96/254b lim: 4 exec/s: 0 rss: 64Mb L: 2/4 MS: 1 CopyPart-
#3528	NEW    cov: 262 ft: 489 corp: 97/256b lim: 4 exec/s: 0 rss: 65Mb L: 2/4 MS: 1 ChangeByte-
#3666	REDUCE cov: 262 ft: 490 corp: 98/260b lim: 4 exec/s: 0 rss: 66Mb L: 4/4 MS: 3 CrossOver-ShuffleBytes-InsertByte-
#3750	NEW    cov: 262 ft: 491 corp: 99/264b lim: 4 exec/s: 0 rss: 66Mb L: 4/4 MS: 4 ChangeASCIIInt-ChangeByte-CrossOver-CopyPart-
#3866	NEW    cov: 262 ft: 493 corp: 100/267b lim: 4 exec/s: 0 rss: 67Mb L: 3/4 MS: 1 EraseBytes-
#3917	REDUCE cov: 262 ft: 493 corp: 100/266b lim: 4 exec/s: 0 rss: 68Mb L: 3/4 MS: 1 EraseBytes-
#4007	REDUCE cov: 262 ft: 494 corp: 101/269b lim: 4 exec/s: 0 rss: 69Mb L: 3/4 MS: 5 ShuffleBytes-InsertByte-ChangeASCIIInt-PersAutoDict-CopyPart- DE: "\000-"-
#4133	NEW    cov: 262 ft: 495 corp: 102/273b lim: 4 exec/s: 0 rss: 69Mb L: 4/4 MS: 1 CopyPart-
#4144	REDUCE cov: 262 ft: 495 corp: 102/272b lim: 4 exec/s: 0 rss: 69Mb L: 3/4 MS: 1 EraseBytes-
#4250	REDUCE cov: 262 ft: 495 corp: 102/271b lim: 4 exec/s: 0 rss: 70Mb L: 1/4 MS: 1 EraseBytes-
#4363	NEW    cov: 262 ft: 497 corp: 103/275b lim: 4 exec/s: 0 rss: 71Mb L: 4/4 MS: 3 ChangeBit-CrossOver-CopyPart-
#4542	REDUCE cov: 262 ft: 497 corp: 103/274b lim: 4 exec/s: 0 rss: 73Mb L: 3/4 MS: 4 ChangeBinInt-ShuffleBytes-ShuffleBytes-EraseBytes-
#4566	NEW    cov: 262 ft: 502 corp: 104/278b lim: 4 exec/s: 0 rss: 73Mb L: 4/4 MS: 4 ChangeByte-ChangeBinInt-ChangeBit-PersAutoDict- DE: "\000-"-

=================================================================
