2026-08-29T02:18:20.665609+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260829021820_._PromeFuzz.py_-F_database_sqlite3_latest_lib.toml_generate_--pool-size_1.log
2026-08-29T02:20:06.513237+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3VMPrintf in the backtrace not found in the library meta data
2026-08-29T02:20:06.513579+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3Prepare in the backtrace not found in the library meta data
2026-08-29T02:20:06.513922+0000 | MainThread WARNING | src.analyzer.report:_get_function_loc:235 | Function sqlite3ErrorWithMsg in the backtrace not found in the library meta data
2026-08-29T02:20:20.062381+0000 | MainThread WARNING | src.llm.prompter:prompt:683 | No constraint learned for crash, response: 
null
2026-08-29T02:20:20.062816+0000 | MainThread WARNING | src.generator.learner:learn_constraint:297 | No constraint learned from crash stack-use-after-return@_promefuzz_database_sqlite3_latest_code_sqlite3.c:17060:38
2026-08-29T02:20:20.083979+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 4, remaining rounds: 1
2026-08-29T02:20:21.318750+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 4, fixing...
2026-08-29T02:20:31.484488+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 4, remaining rounds: 0
2026-08-29T02:20:32.778705+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 4, fixing...
2026-08-29T02:20:43.404763+0000 | MainThread WARNING | src.generator.worker:san_failure:221 | Fuzz driver 4 has reached the maximum sanitization rounds, regenerating...
2026-08-29T02:20:43.405250+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 4, remaining rounds: 0
2026-08-29T02:20:55.724507+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 5
2026-08-29T02:20:55.746106+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 5, remaining rounds: 4
2026-08-29T02:20:57.078527+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 5 succeeded
2026-08-29T02:20:57.134136+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_5.c:35:12
2026-08-29T02:20:57.134561+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_5.c:35:12
2026-08-29T02:20:57.134904+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_5.c:35:12
2026-08-29T02:20:57.135199+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_5.c:35:12
2026-08-29T02:20:57.135472+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_5.c:35:12
2026-08-29T02:20:57.135740+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_5.c:35:12
2026-08-29T02:20:57.136155+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 5 tests the following functions: 
sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_libversion at sqlite3.c:152357:24 in sqlite3.h, sqlite3_sourceid at sqlite3.c:222713:24 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_free at sqlite3.c:15815:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_libversion at sqlite3.c:152357:24 in sqlite3.h, sqlite3_sourceid at sqlite3.c:222713:24 in sqlite3.h, sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_memory_used at sqlite3.c:15633:26 in sqlite3.h, sqlite3_libversion at sqlite3.c:152357:24 in sqlite3.h, sqlite3_sourceid at sqlite3.c:222713:24 in sqlite3.h, sqlite3_limit at sqlite3.c:155025:16 in sqlite3.h, sqlite3_limit at sqlite3.c:155025:16 in sqlite3.h, sqlite3_test_control at sqlite3.c:156127:16 in sqlite3.h, sqlite3_progress_handler at sqlite3.c:153989:17 in sqlite3.h, sqlite3_test_control at sqlite3.c:156127:16 in sqlite3.h
2026-08-29T02:20:57.157702+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 5 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T02:20:57.158040+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-29T02:20:57.179142+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 5, remaining rounds: 1
2026-08-29T02:21:06.917829+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 6
2026-08-29T02:21:06.939519+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 6, remaining rounds: 4
2026-08-29T02:21:08.266552+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 6 succeeded
2026-08-29T02:21:08.320228+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 6 tests the following functions: 
sqlite3_open at sqlite3.c:155676:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_exec at sqlite3.c:113957:16 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_column_text at sqlite3.c:73051:33 in sqlite3.h, sqlite3_snprintf at sqlite3.c:17503:18 in sqlite3.h, sqlite3_snprintf at sqlite3.c:17503:18 in sqlite3.h, sqlite3_snprintf at sqlite3.c:17503:18 in sqlite3.h, sqlite3_snprintf at sqlite3.c:17503:18 in sqlite3.h, sqlite3_snprintf at sqlite3.c:17503:18 in sqlite3.h, sqlite3_snprintf at sqlite3.c:17503:18 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_bind_text at sqlite3.c:73387:16 in sqlite3.h, sqlite3_step at sqlite3.c:72655:16 in sqlite3.h, sqlite3_reset at sqlite3.c:72032:16 in sqlite3.h, sqlite3_sql at sqlite3.c:73648:24 in sqlite3.h, sqlite3_prepare_v2 at sqlite3.c:119067:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_finalize at sqlite3.c:72005:16 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h
2026-08-29T02:21:08.341880+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 6 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T02:21:08.342234+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-29T02:21:08.363368+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 6, remaining rounds: 1
2026-08-29T02:21:22.758820+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 7
2026-08-29T02:21:22.780532+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 7, remaining rounds: 4
2026-08-29T02:21:24.123341+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 7 succeeded
2026-08-29T02:21:24.180249+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.180690+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.181029+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.181329+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:26:22
2026-08-29T02:21:24.181610+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.181888+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.182145+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.182393+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.182663+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.182942+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.183207+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.183464+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.183717+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u32 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_7.c:13:17
2026-08-29T02:21:24.184067+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 7 tests the following functions: 
sqlite3_open_v2 at sqlite3.c:155683:16 in sqlite3.h, sqlite3_progress_handler at sqlite3.c:153989:17 in sqlite3.h, sqlite3_limit at sqlite3.c:155025:16 in sqlite3.h, sqlite3_hard_heap_limit64 at sqlite3.c:15573:26 in sqlite3.h, sqlite3_limit at sqlite3.c:155025:16 in sqlite3.h, sqlite3_db_config at sqlite3.c:153163:16 in sqlite3.h, sqlite3_db_config at sqlite3.c:153163:16 in sqlite3.h, sqlite3_db_config at sqlite3.c:153163:16 in sqlite3.h, sqlite3_db_config at sqlite3.c:153163:16 in sqlite3.h, sqlite3_db_config at sqlite3.c:153163:16 in sqlite3.h, sqlite3_db_config at sqlite3.c:153163:16 in sqlite3.h, sqlite3_progress_handler at sqlite3.c:153989:17 in sqlite3.h, sqlite3_close at sqlite3.c:153535:16 in sqlite3.h, sqlite3_initialize at sqlite3.c:152449:16 in sqlite3.h
2026-08-29T02:21:24.205687+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 7 has been successfully generated and sanitized, saved to /promefuzz/database/sqlite3/latest/out/fuzz_driver
2026-08-29T02:21:24.206031+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-29T02:21:24.227389+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 7, remaining rounds: 1
2026-08-29T02:21:36.027854+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 8
2026-08-29T02:21:36.049417+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 8, remaining rounds: 4
2026-08-29T02:21:37.376393+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 8 succeeded
2026-08-29T02:21:37.430420+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_8.c:22:23
2026-08-29T02:21:37.430868+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_i64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_8.c:12:22
2026-08-29T02:21:37.431201+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_u64 at /promefuzz/database/sqlite3/latest/out/tmp/postprocessing/postprocessing_8.c:22:23
2026-08-29T02:21:37.431621+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 8 tests the following functions: 
