2026-08-28T01:21:42.014615+0000 | MainThread INFO | __main__:setup_logger:65 | Logger set up with level INFO, log will be saved to logs/20260828012142_._PromeFuzz.py_-F_database_cjson_latest_lib.toml_generate_--pool-size_1.log
cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_CreateArray at cJSON.c:2598:23 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_CreateNumber at cJSON.c:2505:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_CreateBool at cJSON.c:2494:23 in cJSON.h, cJSON_CreateNull at cJSON.c:2461:23 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_AddItemToObjectCS at cJSON.c:2125:26 in cJSON.h, cJSON_AddItemToObjectCS at cJSON.c:2125:26 in cJSON.h, cJSON_AddItemToObjectCS at cJSON.c:2125:26 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_AddItemReferenceToArray at cJSON.c:2130:26 in cJSON.h, cJSON_AddItemReferenceToArray at cJSON.c:2130:26 in cJSON.h, cJSON_AddItemReferenceToObject at cJSON.c:2140:26 in cJSON.h, cJSON_AddItemReferenceToObject at cJSON.c:2140:26 in cJSON.h, cJSON_AddItemReferenceToObject at cJSON.c:2140:26 in cJSON.h, cJSON_DeleteItemFromArray at cJSON.c:2304:20 in cJSON.h, cJSON_DeleteItemFromObject at cJSON.c:2323:20 in cJSON.h, cJSON_DeleteItemFromObject at cJSON.c:2323:20 in cJSON.h, cJSON_DeleteItemFromObjectCaseSensitive at cJSON.c:2328:20 in cJSON.h, cJSON_DeleteItemFromObjectCaseSensitive at cJSON.c:2328:20 in cJSON.h, cJSON_Minify at cJSON.c:2924:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h
2026-08-28T01:22:08.245946+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 1 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:22:08.246277+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:22:08.253422+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 2, remaining rounds: 1
2026-08-28T01:22:20.670873+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 2
2026-08-28T01:22:20.678153+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 2, remaining rounds: 4
2026-08-28T01:22:21.854185+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 2 succeeded
2026-08-28T01:22:21.891753+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_double_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_2.c:12:15
2026-08-28T01:22:21.892200+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_double_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_2.c:12:15
2026-08-28T01:22:21.892662+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 2 tests the following functions: 
cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateArray at cJSON.c:2598:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_AddItemToArray at cJSON.c:2061:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateNumber at cJSON.c:2505:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateNumber at cJSON.c:2505:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Print at cJSON.c:1307:22 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h
2026-08-28T01:22:21.900171+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 2 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:22:21.900532+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:22:21.907657+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 3, remaining rounds: 1
2026-08-28T01:22:34.253175+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 3
2026-08-28T01:22:34.260505+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 3, remaining rounds: 4
2026-08-28T01:22:34.776169+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 3, fixing...
2026-08-28T01:22:46.226187+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 3, remaining rounds: 3
2026-08-28T01:22:47.399361+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 3 succeeded
2026-08-28T01:22:47.435232+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.435654+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.435994+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_slice_string at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:21:14
2026-08-28T01:22:47.436265+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_slice_string at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:21:14
2026-08-28T01:22:47.436520+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_slice_string at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:21:14
2026-08-28T01:22:47.436776+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_slice_string at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:21:14
2026-08-28T01:22:47.437017+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_slice_string at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:21:14
2026-08-28T01:22:47.437255+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.437506+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.437755+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.437990+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.438216+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring_from_bytes at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_3.c:9:14
2026-08-28T01:22:47.438568+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 3 tests the following functions: 
cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_ParseWithLength at cJSON.c:1232:23 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_AddStringToObject at cJSON.c:2210:22 in cJSON.h, cJSON_AddBoolToObject at cJSON.c:2186:22 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_AddStringToObject at cJSON.c:2210:22 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_GetObjectItemCaseSensitive at cJSON.c:1988:23 in cJSON.h, cJSON_IsString at cJSON.c:3032:26 in cJSON.h, cJSON_GetObjectItemCaseSensitive at cJSON.c:1988:23 in cJSON.h, cJSON_IsTrue at cJSON.c:2992:26 in cJSON.h, cJSON_GetObjectItemCaseSensitive at cJSON.c:1988:23 in cJSON.h, cJSON_GetObjectItemCaseSensitive at cJSON.c:1988:23 in cJSON.h, cJSON_Duplicate at cJSON.c:2784:23 in cJSON.h, cJSON_GetObjectItemCaseSensitive at cJSON.c:1988:23 in cJSON.h, cJSON_GetObjectItemCaseSensitive at cJSON.c:1988:23 in cJSON.h, cJSON_Compare at cJSON.c:3072:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h
2026-08-28T01:22:47.446244+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 3 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:22:47.446571+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:22:47.453811+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 4, remaining rounds: 1
2026-08-28T01:22:57.800035+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 4
2026-08-28T01:22:57.807649+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 4, remaining rounds: 4
2026-08-28T01:22:58.973734+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 4 succeeded
2026-08-28T01:22:59.009983+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_4.c:12:14
2026-08-28T01:22:59.010423+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_4.c:12:14
2026-08-28T01:22:59.010750+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_4.c:12:14
2026-08-28T01:22:59.011025+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_4.c:12:14
2026-08-28T01:22:59.011275+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_4.c:12:14
2026-08-28T01:22:59.011644+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 4 tests the following functions: 
cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Parse at cJSON.c:1227:23 in cJSON.h, cJSON_Parse at cJSON.c:1227:23 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Parse at cJSON.c:1227:23 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_CreateStringReference at cJSON.c:2548:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_SetValuestring at cJSON.c:435:21 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_SetValuestring at cJSON.c:435:21 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_SetValuestring at cJSON.c:435:21 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h, cJSON_GetObjectItem at cJSON.c:1983:23 in cJSON.h
2026-08-28T01:22:59.019348+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 4 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:22:59.019673+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:22:59.026949+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 5, remaining rounds: 1
2026-08-28T01:23:08.809513+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 5
2026-08-28T01:23:08.817137+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 5, remaining rounds: 4
2026-08-28T01:23:09.985801+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 5 succeeded
2026-08-28T01:23:10.020396+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_double_from_data at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_5.c:13:15
2026-08-28T01:23:10.020826+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_double_from_data at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_5.c:13:15
2026-08-28T01:23:10.021235+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 5 tests the following functions: 
cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_AddStringToObject at cJSON.c:2210:22 in cJSON.h, cJSON_AddArrayToObject at cJSON.c:2246:22 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_AddNumberToObject at cJSON.c:2198:22 in cJSON.h, cJSON_AddNumberToObject at cJSON.c:2198:22 in cJSON.h, cJSON_AddItemToArray at cJSON.c:2061:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Print at cJSON.c:1307:22 in cJSON.h
2026-08-28T01:23:10.028862+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 5 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:23:10.029185+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:23:10.036484+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 6, remaining rounds: 1
2026-08-28T01:23:19.732598+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 6
2026-08-28T01:23:19.740130+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 6, remaining rounds: 4
2026-08-28T01:23:20.905771+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 6 succeeded
2026-08-28T01:23:20.939379+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 6 tests the following functions: 
cJSON_ParseWithOpts at cJSON.c:1131:23 in cJSON.h, cJSON_PrintBuffered at cJSON.c:1317:22 in cJSON.h, cJSON_Print at cJSON.c:1307:22 in cJSON.h, cJSON_PrintUnformatted at cJSON.c:1312:22 in cJSON.h, cJSON_Minify at cJSON.c:2924:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h
2026-08-28T01:23:20.947156+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 6 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:23:20.947493+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:23:20.954788+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 7, remaining rounds: 1
2026-08-28T01:23:32.104208+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 7
2026-08-28T01:23:32.111846+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 7, remaining rounds: 4
2026-08-28T01:23:33.280003+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 7 succeeded
2026-08-28T01:23:33.318949+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: copy_as_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_7.c:13:14
2026-08-28T01:23:33.319381+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: copy_as_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_7.c:13:14
2026-08-28T01:23:33.319726+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: copy_as_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_7.c:13:14
2026-08-28T01:23:33.320010+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: copy_as_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_7.c:13:14
2026-08-28T01:23:33.320395+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 7 tests the following functions: 
cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_InitHooks at cJSON.c:209:20 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_CreateArray at cJSON.c:2598:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_InitHooks at cJSON.c:209:20 in cJSON.h, cJSON_InitHooks at cJSON.c:209:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_GetArraySize at cJSON.c:1899:19 in cJSON.h, cJSON_AddItemToArray at cJSON.c:2061:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_AddItemToArray at cJSON.c:2061:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h
2026-08-28T01:23:33.328221+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 7 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:23:33.328576+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:23:33.336009+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 8, remaining rounds: 1
2026-08-28T01:23:47.551526+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 8
2026-08-28T01:23:47.559253+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 8, remaining rounds: 4
2026-08-28T01:23:48.733534+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 8 succeeded
2026-08-28T01:23:48.772429+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_8.c:22:14
2026-08-28T01:23:48.772879+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_8.c:22:14
2026-08-28T01:23:48.773249+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: read_int32 at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_8.c:13:12
2026-08-28T01:23:48.773541+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_8.c:22:14
2026-08-28T01:23:48.773825+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_8.c:22:14
2026-08-28T01:23:48.774110+0000 | MainThread WARNING | src.generator.driver:check_actual_targets_ast:436 | Function in fuzz driver does not exist in API collection: make_cstring at /promefuzz/database/cjson/latest/out/tmp/postprocessing/postprocessing_8.c:22:14
2026-08-28T01:23:48.774484+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 8 tests the following functions: 
cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_CreateIntArray at cJSON.c:2621:23 in cJSON.h, cJSON_GetArrayItem at cJSON.c:1941:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_CreateObject at cJSON.c:2609:23 in cJSON.h, cJSON_CreateString at cJSON.c:2531:23 in cJSON.h, cJSON_AddItemToObject at cJSON.c:2119:26 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h, cJSON_Delete at cJSON.c:253:20 in cJSON.h
2026-08-28T01:23:48.782292+0000 | MainThread SUCCESS | src.generator.worker:san_success:205 | Fuzz driver 8 has been successfully generated and sanitized, saved to /promefuzz/database/cjson/latest/out/fuzz_driver
2026-08-28T01:23:48.782643+0000 | MainThread INFO | src.generator.scheduler:schedule_order:428 | Scheduling new order set...
2026-08-28T01:23:48.790118+0000 | MainThread INFO | src.generator.generator:generate:102 | Generating fuzz driver for function set 9, remaining rounds: 1
2026-08-28T01:23:57.048859+0000 | MainThread INFO | src.generator.generator:generate:136 | New fuzz driver generated, ID 9
2026-08-28T01:23:57.056566+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 9, remaining rounds: 4
2026-08-28T01:23:57.442336+0000 | MainThread INFO | src.generator.sanitizer:sanitize:178 | ASan error detected in fuzz driver 9, fixing...
2026-08-28T01:24:04.279669+0000 | MainThread INFO | src.generator.sanitizer:sanitize:149 | Sanitizing fuzz driver 9, remaining rounds: 3
2026-08-28T01:24:05.439990+0000 | MainThread INFO | src.generator.sanitizer:sanitize:156 | Sanitization of fuzz driver 9 succeeded
2026-08-28T01:24:05.472777+0000 | MainThread INFO | src.generator.worker:san_success:187 | Fuzz driver 9 tests the following functions: 
